receipt_id,date,total,store_id
1070,2020-02-15,19,2
1071,2021-01-25,48,2
1072,2023-12-14,20,2
1073,2020-03-14,55,1
1074,2023-05-07,49,1
1075,2022-11-13,16,1
1076,2020-12-13,71,1
1077,2023-01-28,23,2
1078,2023-12-19,90,1
1079,2022-10-11,35,2
1080,2021-12-05,27,1
1081,2023-08-01,22,1
1082,2020-10-09,35,1
1083,2022-11-15,16,1
1084,2021-09-01,76,1
1085,2023-05-31,16,2
1086,2022-08-30,14,2
1087,2023-10-03,65,2
1088,2021-10-17,40,1
1089,2020-10-18,83,2
1090,2021-01-06,2,2
1091,2023-09-16,45,2
1092,2021-08-07,4,2
1093,2022-09-29,2,1
1094,2020-01-11,63,1
1095,2020-11-14,49,1
1096,2023-11-12,53,1
1097,2020-05-05,6,2
1098,2023-07-01,54,2
1099,2023-02-27,1,2
1100,2021-10-05,44,1
1101,2022-03-15,1,2
1102,2022-07-21,16,2
1103,2024-02-14,91,2
1104,2020-02-20,12,2
1105,2022-03-16,10,2
1106,2024-01-16,58,2
1107,2022-02-17,43,2
1108,2022-09-09,8,1
1109,2020-07-08,39,2
1110,2021-12-23,30,2
1111,2023-01-19,4,2
1112,2023-01-27,16,1
1113,2020-09-19,2,2
1114,2022-12-18,30,1
1115,2021-05-06,33,1
1116,2021-01-15,18,2
1117,2023-04-05,51,2
1118,2021-04-03,15,2
1119,2022-05-08,30,2
1120,2020-10-10,26,2
1121,2023-11-27,19,2
1122,2022-11-18,40,1
1123,2021-10-17,74,2
1124,2022-12-13,84,1
1125,2021-06-02,14,2
1126,2020-09-22,50,1
1127,2021-06-22,54,2
1128,2022-03-02,100,2
1129,2020-06-18,3,2
1130,2021-11-04,75,2
1131,2020-09-18,52,2
1132,2022-06-20,34,1
1133,2022-05-15,69,2
1134,2020-10-07,55,2
1135,2020-12-24,49,2
1136,2022-05-28,14,2
1137,2020-07-15,17,2
1138,2020-06-05,76,1
1139,2022-05-07,62,2
1140,2020-12-15,48,1
1141,2023-03-05,60,1
1142,2023-03-11,19,1
1143,2021-08-09,67,1
1144,2020-07-05,62,1
1145,2020-06-10,71,1
1146,2020-03-18,68,2
1147,2021-10-08,48,2
1148,2021-02-27,34,2
1149,2022-04-09,23,1
1150,2021-04-16,10,1
1151,2020-09-07,32,2
1152,2021-09-06,69,2
1153,2020-12-08,20,1
1154,2024-01-30,8,1
1155,2020-03-26,5,2
1156,2023-02-05,12,1
1157,2021-07-21,29,2
1158,2022-02-19,38,2
1159,2021-06-25,35,2
1160,2020-02-18,60,1
1161,2023-03-12,11,1
1162,2021-05-02,48,2
1163,2020-01-02,10,2
1164,2021-04-11,18,1
1165,2020-12-04,32,2
1166,2021-03-25,63,1
1167,2023-05-24,40,1
1168,2021-12-10,79,2
1169,2020-12-09,12,1
1170,2022-01-07,21,1
1171,2023-07-28,36,2
1172,2023-08-25,34,2
1173,2021-03-15,19,2
1174,2020-02-16,33,1
1175,2023-01-08,20,2
1176,2020-10-06,28,1
1177,2023-12-21,51,2
1178,2021-11-10,106,1
1179,2021-03-13,49,2
1180,2022-06-19,30,1
1181,2020-09-18,2,1
1182,2022-08-08,34,1
1183,2021-04-13,88,2
1184,2023-01-22,20,1
1185,2021-01-10,34,1
1186,2022-07-03,38,1
1187,2021-07-08,54,2
1188,2022-04-14,8,1
1189,2020-10-16,77,1
1190,2022-12-11,39,1
1191,2023-01-19,12,1
1192,2022-04-23,24,1
1193,2020-08-10,58,1
1194,2023-07-27,48,1
1195,2021-12-29,32,1
1196,2022-08-18,76,2
1197,2022-07-27,28,2
1198,2021-03-12,25,2
1199,2022-06-02,31,2
1200,2023-04-15,38,2
1201,2023-11-15,49,2
1202,2023-04-03,10,1
1203,2023-03-16,52,1
1204,2022-05-19,37,1
1205,2020-08-03,47,1
1206,2022-10-03,49,1
1207,2023-10-07,27,2
1208,2021-12-29,84,2
1209,2022-10-24,42,2
1210,2020-05-12,38,1
1211,2020-01-13,9,1
1212,2023-12-22,50,2
1213,2022-11-25,28,1
1214,2020-02-12,24,2
1215,2021-04-07,106,1
1216,2021-06-23,30,1
1217,2023-08-29,4,1
1218,2022-01-24,16,1
1219,2023-11-20,59,2
1220,2024-02-18,57,2
1221,2023-05-05,26,1
1222,2020-06-30,47,2
1223,2023-09-25,69,2
1224,2023-06-24,12,2
1225,2020-09-10,17,1
1226,2021-08-11,26,1
1227,2023-05-08,3,1
1228,2020-02-08,78,1
1229,2022-08-26,29,1
1230,2020-12-18,24,2
1231,2022-11-14,86,1
1232,2022-03-19,40,2
1233,2020-02-04,41,2
1234,2020-09-10,4,2
1235,2020-12-22,55,2
1236,2020-09-05,57,2
1237,2021-03-27,2,2
1238,2022-05-26,28,2
1239,2023-12-06,85,1
1240,2021-11-23,31,2
1241,2020-07-28,24,2
1242,2022-09-28,30,2
1243,2022-08-27,18,2
1244,2020-11-05,10,2
1245,2022-04-03,10,1
1246,2022-06-21,30,1
1247,2024-02-05,65,2
1248,2024-01-26,98,1
1249,2020-01-30,25,2
1250,2020-11-30,36,1
1251,2023-11-12,46,1
1252,2023-04-17,12,1
1253,2022-08-06,94,2
1254,2022-11-10,63,2
1255,2021-08-02,27,1
1256,2023-07-20,30,1
1257,2021-11-17,39,2
1258,2020-05-03,49,1
1259,2021-06-21,13,2
1260,2023-05-30,15,1
1261,2023-01-05,16,2
1262,2023-05-06,37,2
1263,2021-07-02,95,2
1264,2021-08-11,8,1
1265,2023-03-09,16,2
1266,2021-05-15,53,1
1267,2020-12-16,32,1
1268,2021-12-20,76,1
1269,2020-10-26,48,1
1270,2023-12-25,22,2
1271,2020-12-01,27,1
1272,2020-03-15,31,2
1273,2023-12-19,6,1
1274,2023-06-16,36,1
1275,2022-04-03,52,1
1276,2024-01-22,29,2
1277,2022-03-15,54,2
1278,2021-10-01,10,1
1279,2022-09-09,67,2
1280,2024-02-15,101,2
1281,2023-01-02,72,1
1282,2021-01-19,34,1
1283,2020-07-18,53,1
1284,2020-07-08,40,2
1285,2020-04-02,97,1
1286,2024-01-07,3,2
1287,2021-10-23,67,1
1288,2023-05-04,89,2
1289,2020-01-31,42,2
1290,2021-01-22,64,1
1291,2020-12-28,41,1
1292,2023-06-17,61,1
1293,2021-06-30,81,2
1294,2020-11-02,5,2
1295,2021-10-06,84,1
1296,2022-05-11,91,2
1297,2020-10-11,72,2
1298,2022-04-17,54,2
1299,2021-06-20,51,2
1300,2023-09-02,18,1
1301,2024-01-14,87,2
1302,2023-10-13,26,2
1303,2020-01-19,64,2
1304,2023-04-22,1,2
1305,2021-07-30,5,2
1306,2023-07-18,35,1
1307,2021-09-19,10,2
1308,2022-09-05,22,2
1309,2022-01-05,43,1
1310,2020-03-15,41,2
1311,2023-08-21,72,2
1312,2020-10-24,38,1
1313,2023-12-22,57,2
1314,2020-02-20,53,1
1315,2022-03-06,76,2
1316,2021-07-27,34,1
1317,2023-03-12,51,2
1318,2022-01-07,28,1
1319,2023-04-19,67,2
1320,2020-02-13,87,2
1321,2022-12-10,90,2
1322,2023-03-19,43,2
1323,2020-11-18,28,1
1324,2021-12-23,38,2
1325,2021-06-23,60,1
1326,2024-02-12,6,2
1327,2020-02-10,10,1
1328,2021-05-26,13,2
1329,2023-05-20,15,1
1330,2020-04-24,56,1
1331,2021-02-19,44,2
1332,2023-12-08,17,2
1333,2023-09-10,25,2
1334,2023-11-09,40,2
1335,2022-05-19,69,2
1336,2021-08-03,26,1
1337,2023-07-14,25,2
1338,2020-01-06,37,2
1339,2021-12-13,53,1
1340,2020-12-27,54,2
1341,2021-10-09,20,1
1342,2024-02-14,13,2
1343,2022-06-17,77,1
1344,2020-06-29,30,2
1345,2020-04-12,10,1
1346,2023-01-15,6,1
1347,2023-05-19,45,2
1348,2023-06-11,3,1
1349,2021-09-19,54,2
1350,2022-12-10,86,2
1351,2020-12-05,42,2
1352,2022-09-10,4,2
1353,2022-03-08,25,1
1354,2023-02-24,15,2
1355,2021-11-25,43,2
1356,2020-07-10,37,1
1357,2020-12-07,55,1
1358,2023-04-03,54,2
1359,2021-05-08,66,2
1360,2021-12-12,70,1
1361,2020-04-02,9,2
1362,2022-01-16,81,2
1363,2023-03-18,2,2
1364,2020-01-02,4,2
1365,2021-07-21,14,2
1366,2021-08-29,59,1
1367,2023-12-21,84,2
1368,2023-08-23,47,1
1369,2020-05-10,78,1
1370,2021-09-14,23,2
1371,2021-06-24,43,1
1372,2023-01-19,15,1
1373,2022-02-12,50,1
1374,2020-10-16,43,1
1375,2022-02-22,49,1
1376,2022-05-11,24,1
1377,2020-04-25,71,2
1378,2020-04-25,30,1
1379,2020-05-16,23,1
1380,2020-08-30,12,2
1381,2020-05-14,26,2
1382,2022-12-28,30,2
1383,2022-12-16,4,2
1384,2023-06-05,16,2
1385,2022-04-30,26,2
1386,2023-05-17,40,1
1387,2021-10-31,4,1
1388,2022-06-14,6,2
1389,2020-10-21,54,1
1390,2020-08-31,49,1
1391,2021-05-19,3,2
1392,2023-03-13,80,1
1393,2022-03-24,20,2
1394,2022-03-31,101,1
1395,2020-03-21,6,2
1396,2020-03-03,44,2
1397,2021-06-10,62,1
1398,2022-12-18,6,2
1399,2020-10-01,68,2
1400,2021-10-17,13,1
1401,2020-09-21,74,1
1402,2021-07-13,6,2
1403,2020-07-19,57,2
1404,2023-07-10,62,2
1405,2022-08-26,63,2
1406,2021-06-06,10,2
1407,2020-12-09,75,1
1408,2020-05-08,14,2
1409,2023-03-14,12,1
1410,2024-01-25,78,2
1411,2020-04-25,42,2
1412,2022-01-08,1,1
1413,2021-06-14,70,1
1414,2020-01-29,21,1
1415,2020-01-31,102,1
1416,2021-10-06,29,1
1417,2021-03-28,3,1
1418,2020-05-31,29,1
1419,2023-07-17,73,1
1420,2020-03-03,27,1
1421,2022-04-22,31,1
1422,2020-02-24,89,1
1423,2021-02-05,59,1
1424,2021-07-07,39,2
1425,2021-05-26,41,1
1426,2022-08-30,89,2
1427,2023-06-28,28,2
1428,2022-12-14,26,1
1429,2020-09-10,3,2
1430,2020-06-19,34,2
1431,2020-09-26,4,1
1432,2020-05-16,24,2
1433,2021-08-28,24,2
1434,2023-03-31,82,1
1435,2022-03-09,40,2
1436,2020-08-12,62,2
1437,2023-04-29,21,1
1438,2021-12-31,21,2
1439,2023-01-08,27,2
1440,2023-04-04,59,1
1441,2021-02-01,14,1
1442,2022-06-28,2,1
1443,2020-07-16,22,2
1444,2023-06-10,34,1
1445,2020-05-29,6,2
1446,2022-12-19,32,2
1447,2020-05-08,4,2
1448,2023-12-13,16,2
1449,2021-06-21,23,2
1450,2020-09-09,52,1
1451,2021-04-07,52,2
1452,2021-05-04,8,1
1453,2023-08-26,38,1
1454,2021-09-15,27,1
1455,2020-02-07,88,2
1456,2020-08-29,18,2
1457,2021-06-03,38,1
1458,2020-06-25,58,1
1459,2021-11-03,6,2
1460,2023-08-12,20,1
1461,2023-02-06,49,1
1462,2021-05-27,31,1
1463,2022-10-26,24,1
1464,2023-09-24,54,2
1465,2020-09-19,60,2
1466,2020-11-28,20,2
1467,2023-09-02,10,1
1468,2023-05-21,80,1
1469,2023-06-13,5,1
1470,2022-12-15,39,1
1471,2022-04-03,36,1
1472,2023-07-06,83,1
1473,2021-08-20,31,1
1474,2023-09-19,23,2
1475,2022-01-24,60,1
1476,2020-05-04,43,2
1477,2023-03-20,98,2
1478,2021-10-16,25,2
1479,2022-09-02,89,1
1480,2022-12-16,35,2
1481,2024-02-08,74,2
1482,2023-02-14,10,1
1483,2023-01-21,89,1
1484,2020-08-31,73,1
1485,2021-01-28,38,1
1486,2023-05-02,32,1
1487,2020-03-14,32,1
1488,2021-06-18,39,2
1489,2021-07-05,92,2
1490,2021-10-25,39,2
1491,2023-02-14,76,1
1492,2020-03-30,49,1
1493,2023-06-11,27,2
1494,2021-05-26,65,1
1495,2023-02-26,68,1
1496,2021-05-11,70,2
1497,2023-06-13,39,2
1498,2023-06-14,42,1
1499,2022-07-20,23,2
1500,2021-03-13,15,2
1501,2022-06-10,6,2
1502,2020-06-10,78,1
1503,2023-09-20,12,2
1504,2023-12-07,104,1
1505,2023-09-24,49,1
1506,2020-04-23,64,2
1507,2022-04-18,54,1
1508,2023-01-28,30,2
1509,2022-03-21,49,2
1510,2022-12-16,28,1
1511,2023-07-05,51,2
1512,2020-06-14,102,2
1513,2021-12-14,33,2
1514,2023-11-24,12,1
1515,2021-01-26,9,2
1516,2021-07-23,43,1
1517,2024-01-12,34,2
1518,2020-03-31,25,1
1519,2022-03-27,42,2
1520,2021-11-02,73,2
1521,2023-11-19,39,1
1522,2020-10-15,70,1
1523,2020-08-17,15,2
1524,2020-10-15,42,2
1525,2022-10-05,21,2
1526,2022-06-19,71,1
1527,2023-03-26,18,2
1528,2020-02-21,32,2
1529,2021-03-18,14,2
1530,2022-07-08,109,1
1531,2020-11-16,19,1
1532,2022-10-04,62,1
1533,2022-09-23,67,1
1534,2021-01-14,3,1
1535,2020-03-12,53,1
1536,2023-12-14,66,2
1537,2021-02-11,53,1
1538,2022-08-24,8,1
1539,2022-04-08,38,1
1540,2021-01-21,15,1
1541,2020-05-07,64,2
1542,2022-06-21,70,2
1543,2023-12-26,122,2
1544,2020-06-20,52,2
1545,2020-06-01,30,1
1546,2022-02-16,77,2
1547,2024-02-16,62,2
1548,2022-02-02,52,1
1549,2024-02-01,26,2
1550,2020-10-14,71,2
1551,2020-05-07,45,1
1552,2022-12-30,41,2
1553,2022-09-28,8,1
1554,2024-01-07,56,1
1555,2022-01-04,37,1
1556,2021-09-30,115,2
1557,2022-10-07,69,2
1558,2020-02-15,25,1
1559,2023-01-05,58,1
1560,2023-04-30,36,1
1561,2023-11-29,50,1
1562,2024-01-23,52,2
1563,2022-08-28,93,2
1564,2020-07-01,78,2
1565,2021-12-19,72,2
1566,2024-02-07,66,2
1567,2022-10-14,27,2
1568,2022-01-30,42,1
1569,2023-11-05,45,1
1570,2020-12-31,34,2
1571,2022-05-14,69,1
1572,2022-08-18,70,1
1573,2022-05-28,74,2
1574,2022-05-02,51,2
1575,2021-09-08,10,2
1576,2023-11-15,44,1
1577,2022-03-21,6,2
1578,2020-05-04,33,2
1579,2023-05-19,65,2
1580,2022-08-13,44,2
1581,2020-02-08,88,1
1582,2022-09-07,23,2
1583,2022-09-16,45,2
1584,2023-05-24,28,2
1585,2020-01-15,54,2
1586,2022-04-13,80,1
1587,2021-12-26,6,1
1588,2021-06-07,69,2
1589,2020-03-04,30,2
1590,2023-07-23,62,2
1591,2022-11-04,59,1
1592,2021-08-31,32,1
1593,2023-01-23,29,1
1594,2020-08-13,20,2
1595,2023-12-11,17,1
1596,2022-10-16,74,2
1597,2021-03-07,6,1
1598,2023-11-30,4,1
1599,2023-10-10,34,2
1600,2023-12-12,8,1
1601,2023-07-31,14,2
1602,2020-12-16,41,2
1603,2022-05-26,3,2
1604,2024-01-17,3,2
1605,2020-10-30,77,2
1606,2021-01-20,38,1
1607,2021-11-05,52,2
1608,2023-06-20,48,1
1609,2023-09-08,8,1
1610,2022-01-28,26,2
1611,2022-04-20,12,1
1612,2023-08-27,33,2
1613,2022-02-13,29,1
1614,2021-09-24,55,2
1615,2022-11-21,65,1
1616,2022-03-30,24,2
1617,2023-05-22,47,1
1618,2021-11-18,6,1
1619,2020-01-25,79,1
1620,2023-09-23,38,1
1621,2020-03-21,24,1
1622,2022-06-11,14,1
1623,2023-04-14,78,1
1624,2023-05-16,12,1
1625,2022-08-08,26,1
1626,2023-12-23,75,1
1627,2020-10-06,49,1
1628,2023-08-20,62,1
1629,2023-03-10,34,1
1630,2021-05-11,10,1
1631,2021-03-03,94,2
1632,2021-09-19,45,1
1633,2023-09-07,19,2
1634,2020-04-19,50,1
1635,2023-03-14,76,2
1636,2020-12-29,48,1
1637,2021-03-15,10,1
1638,2020-06-24,50,1
1639,2021-05-26,75,1
1640,2020-04-10,32,1
1641,2023-06-21,46,1
1642,2021-07-03,34,2
1643,2020-04-21,18,2
1644,2020-04-24,79,2
1645,2023-05-02,18,2
1646,2023-01-13,6,1
1647,2021-12-05,12,2
1648,2021-04-30,77,1
1649,2022-10-16,70,1
1650,2020-04-03,150,2
1651,2020-01-01,17,2
1652,2021-09-14,37,1
1653,2021-03-20,33,1
1654,2023-06-03,24,1
1655,2020-01-29,78,1
1656,2021-09-06,49,1
1657,2020-04-12,25,1
1658,2022-12-13,4,1
1659,2022-02-28,22,1
1660,2020-04-03,32,2
1661,2020-08-03,4,2
1662,2020-01-18,74,2
1663,2024-02-10,12,1
1664,2022-07-02,5,1
1665,2023-01-21,54,1
1666,2022-12-20,81,2
1667,2022-12-23,27,1
1668,2020-11-30,69,1
1669,2021-08-08,32,1
1670,2022-04-26,56,1
1671,2020-04-12,25,2
1672,2020-02-29,31,2
1673,2021-05-12,70,2
1674,2021-03-27,63,2
1675,2021-06-26,42,2
1676,2022-07-09,53,1
1677,2024-02-22,50,1
1678,2023-06-01,24,1
1679,2021-06-23,30,2
1680,2024-01-14,47,1
1681,2021-01-04,28,1
1682,2022-10-16,14,1
1683,2023-10-11,59,2
1684,2023-10-23,6,1
1685,2023-09-14,12,1
1686,2024-01-03,29,2
1687,2022-04-18,37,1
1688,2021-05-24,54,1
1689,2022-12-07,14,1
1690,2022-02-02,62,1
1691,2022-01-17,44,2
1692,2020-05-09,33,1
1693,2023-06-19,36,2
1694,2022-07-12,27,2
1695,2021-12-17,70,2
1696,2020-06-24,92,2
1697,2023-02-02,98,1
1698,2021-10-29,18,1
1699,2021-07-04,22,1
1700,2020-04-25,32,1
1701,2021-10-06,39,1
1702,2023-12-18,47,1
1703,2022-03-14,31,2
1704,2020-12-01,59,1
1705,2022-01-17,85,2
1706,2022-03-29,142,2
1707,2021-08-27,9,1
1708,2022-12-21,10,2
1709,2022-09-02,17,2
1710,2024-02-02,105,2
1711,2023-09-19,54,2
1712,2021-03-01,29,2
1713,2020-02-02,46,1
1714,2021-04-21,3,1
1715,2021-02-15,24,1
1716,2023-05-21,57,1
1717,2021-10-31,56,1
1718,2020-12-05,59,1
1719,2022-03-07,27,2
1720,2020-05-19,4,1
1721,2020-02-26,15,1
1722,2022-06-24,52,2
1723,2022-10-21,97,1
1724,2020-03-04,56,2
1725,2020-06-17,10,2
1726,2024-01-11,41,2
1727,2022-02-01,84,1
1728,2021-11-25,60,2
1729,2020-10-11,10,2
1730,2021-05-24,18,2
1731,2023-06-30,35,1
1732,2022-04-07,44,1
1733,2020-12-01,42,1
1734,2022-10-25,47,1
1735,2022-02-04,20,1
1736,2021-10-28,58,1
1737,2022-02-02,28,2
1738,2023-06-17,118,2
1739,2023-03-18,31,2
1740,2021-10-18,77,2
1741,2021-12-21,40,1
1742,2022-05-06,69,1
1743,2023-12-18,74,2
1744,2020-10-28,25,1
1745,2022-10-08,43,2
1746,2020-06-17,62,2
1747,2022-01-07,16,1
1748,2020-03-20,22,1
1749,2021-01-18,70,1
1750,2021-09-19,3,1
1751,2020-01-31,36,2
1752,2020-10-11,63,1
1753,2020-08-07,12,1
1754,2021-08-04,5,2
1755,2020-10-28,36,2
1756,2020-04-05,38,2
1757,2021-07-12,42,1
1758,2021-01-20,49,2
1759,2021-01-07,37,1
1760,2022-08-19,43,2
1761,2020-05-11,2,1
1762,2022-12-08,89,1
1763,2022-03-29,17,1
1764,2022-04-30,83,1
1765,2020-01-08,56,1
1766,2020-10-14,5,1
1767,2021-08-20,64,1
1768,2020-01-29,9,1
1769,2023-07-30,46,1
1770,2021-03-20,37,2
1771,2024-02-16,10,2
1772,2020-03-08,90,2
1773,2022-04-08,40,1
1774,2023-03-17,23,2
1775,2023-07-28,31,2
1776,2023-08-28,21,2
1777,2024-02-11,10,2
1778,2023-02-25,27,1
1779,2021-05-14,69,2
1780,2020-02-29,66,1
1781,2021-03-19,24,1
1782,2020-04-05,71,1
1783,2021-10-15,15,2
1784,2021-12-04,88,2
1785,2023-11-24,28,2
1786,2020-06-15,62,2
1787,2020-02-11,28,2
1788,2022-04-23,28,2
1789,2020-08-19,5,2
1790,2022-06-22,7,1
1791,2020-07-11,60,1
1792,2023-12-13,22,1
1793,2020-12-25,66,1
1794,2020-06-20,17,2
1795,2023-05-25,18,1
1796,2021-12-12,98,2
1797,2023-10-27,21,2
1798,2022-12-15,24,2
1799,2022-05-20,46,1
1800,2020-03-30,13,1
1801,2023-11-11,80,1
1802,2021-01-04,34,1
1803,2021-05-21,3,1
1804,2023-05-12,75,2
1805,2020-10-14,55,2
1806,2021-11-10,105,2
1807,2023-07-06,34,1
1808,2021-10-10,88,2
1809,2021-05-30,24,1
1810,2023-10-20,24,1
1811,2023-10-11,30,1
1812,2020-06-29,55,1
1813,2023-07-28,45,2
1814,2020-06-10,68,1
1815,2020-09-21,63,1
1816,2023-01-22,109,2
1817,2021-03-11,12,2
1818,2021-02-09,39,2
1819,2022-02-14,95,1
1820,2020-12-11,29,2
1821,2021-02-23,47,1
1822,2022-04-01,40,2
1823,2022-01-31,88,1
1824,2021-05-15,46,1
1825,2022-05-15,38,1
1826,2023-07-10,41,2
1827,2023-12-19,25,1
1828,2023-07-21,5,1
1829,2021-10-30,66,2
1830,2020-04-13,87,2
1831,2022-07-31,86,2
1832,2021-09-25,39,2
1833,2020-03-19,35,2
1834,2022-03-07,4,2
1835,2020-05-11,58,2
1836,2020-01-12,24,1
1837,2023-10-12,49,2
1838,2020-06-19,93,1
1839,2022-04-08,37,2
1840,2023-09-10,34,2
1841,2022-01-31,28,1
1842,2020-04-07,32,1
1843,2020-12-16,24,1
1844,2023-12-20,81,1
1845,2022-09-19,63,2
1846,2022-06-08,124,1
1847,2020-01-22,95,2
1848,2021-09-12,10,2
1849,2024-02-24,86,1
1850,2020-03-07,61,2
1851,2022-09-23,30,1
1852,2021-03-20,84,2
1853,2021-02-01,34,2
1854,2021-05-09,69,2
1855,2023-08-17,74,2
1856,2022-10-07,2,1
1857,2021-10-18,3,2
1858,2022-09-01,13,1
1859,2022-03-18,8,1
1860,2020-02-03,42,2
1861,2021-06-11,103,1
1862,2021-12-09,30,1
1863,2020-10-05,23,1
1864,2020-01-10,48,2
1865,2020-06-24,76,2
1866,2020-02-01,46,1
1867,2023-07-10,84,1
1868,2023-09-30,16,2
1869,2023-02-20,53,2
1870,2024-02-14,4,2
1871,2020-07-17,30,1
1872,2020-10-10,62,1
1873,2022-02-09,11,2
1874,2023-12-17,11,2
1875,2022-12-02,4,1
1876,2022-03-18,28,1
1877,2023-12-02,28,1
1878,2020-01-28,31,1
1879,2024-01-12,17,2
1880,2022-08-20,73,2
1881,2021-07-31,74,2
1882,2022-05-12,49,1
1883,2022-10-16,71,2
1884,2022-06-09,68,1
1885,2022-01-22,86,1
1886,2020-04-07,32,1
1887,2021-03-24,96,1
1888,2021-08-23,49,1
1889,2024-01-03,87,1
1890,2021-07-04,43,2
1891,2023-08-13,49,2
1892,2023-12-05,90,1
1893,2022-03-21,21,1
1894,2020-11-18,93,1
1895,2022-09-22,58,2
1896,2022-06-10,86,1
1897,2020-10-24,91,2
1898,2023-10-19,38,2
1899,2020-09-20,50,1
1900,2023-03-16,46,2
1901,2021-11-30,32,2
1902,2020-04-27,2,1
1903,2020-05-12,52,1
1904,2020-07-23,10,2
1905,2021-04-15,5,1
1906,2021-07-07,58,2
1907,2021-12-27,2,1
1908,2021-03-15,27,1
1909,2020-02-25,80,1
1910,2022-03-24,40,1
1911,2022-08-30,75,1
1912,2021-12-07,41,1
1913,2023-02-10,25,1
1914,2021-12-26,46,1
1915,2020-09-22,12,2
1916,2021-05-16,28,1
1917,2022-02-17,58,1
1918,2020-09-17,44,2
1919,2022-10-04,46,1
1920,2021-05-10,41,1
1921,2021-09-25,29,2
1922,2020-03-27,70,2
1923,2023-02-04,72,2
1924,2021-07-14,75,1
1925,2023-12-24,16,2
1926,2023-05-15,28,1
1927,2022-04-12,28,2
1928,2021-05-31,46,1
1929,2022-08-07,8,2
1930,2023-02-01,26,1
1931,2021-11-08,55,1
1932,2022-04-17,35,1
1933,2020-11-21,64,1
1934,2020-09-06,57,1
1935,2021-05-21,102,1
1936,2021-12-29,32,2
1937,2024-01-27,3,2
1938,2020-12-17,8,1
1939,2020-04-09,72,1
1940,2023-03-03,18,2
1941,2022-08-02,64,1
1942,2022-01-27,44,2
1943,2020-01-01,15,2
1944,2021-03-13,74,2
1945,2022-03-25,57,2
1946,2021-03-26,42,1
1947,2021-03-03,42,1
1948,2023-05-23,36,2
1949,2021-07-18,5,2
1950,2022-10-25,57,2
1951,2023-06-29,16,2
1952,2021-05-03,68,1
1953,2021-05-17,48,2
1954,2021-02-22,49,2
1955,2020-07-12,8,2
1956,2022-01-09,65,1
1957,2023-07-03,59,1
1958,2022-03-09,99,1
1959,2023-10-06,77,2
1960,2020-11-12,40,1
1961,2022-02-09,54,1
1962,2023-01-22,13,2
1963,2022-10-17,55,2
1964,2021-03-14,31,1
1965,2021-12-17,24,1
1966,2023-10-22,39,2
1967,2023-12-02,3,2
1968,2022-11-08,63,2
1969,2021-02-23,44,2
1970,2023-08-02,91,1
1971,2023-11-04,27,1
1972,2020-09-17,2,2
1973,2020-09-27,39,2
1974,2023-11-30,43,2
1975,2020-02-20,69,1
1976,2023-10-10,4,2
1977,2021-11-15,46,1
1978,2022-03-10,55,2
1979,2023-11-03,19,2
1980,2020-01-18,22,1
1981,2022-12-18,38,2
1982,2021-11-26,26,2
1983,2021-08-18,74,1
1984,2021-06-14,49,1
1985,2024-02-12,10,1
1986,2023-01-19,36,2
1987,2020-11-30,42,1
1988,2022-05-22,93,1
1989,2020-06-07,50,1
1990,2020-03-23,24,1
1991,2020-03-21,47,1
1992,2020-02-28,96,2
1993,2022-09-05,54,2
1994,2021-04-21,81,2
1995,2022-04-08,10,2
1996,2022-03-16,47,2
1997,2022-02-23,24,2
1998,2020-03-28,61,1
1999,2024-01-21,24,2
2000,2022-09-27,6,1
2001,2023-10-22,43,2
2002,2021-12-11,32,1
2003,2023-03-21,19,1
2004,2024-02-28,59,2
2005,2023-10-21,38,1
2006,2024-01-16,43,2
2007,2021-09-16,33,1
2008,2020-04-24,101,2
2009,2020-06-21,47,2
2010,2021-07-27,14,1
2011,2022-09-09,70,2
2012,2023-03-21,42,1
2013,2022-09-15,10,1
2014,2022-10-07,5,1
2015,2021-11-14,59,1
2016,2021-05-20,74,2
2017,2020-06-30,35,2
2018,2021-10-01,6,1
2019,2020-07-13,12,2
2020,2020-01-13,24,1
2021,2020-03-29,18,2
2022,2023-04-21,32,2
2023,2022-10-24,54,2
2024,2023-11-13,21,2
2025,2020-08-13,35,2
2026,2023-12-22,28,2
2027,2022-11-09,8,1
2028,2020-09-23,16,2
2029,2023-11-23,12,1
2030,2021-02-18,36,1
2031,2020-07-24,74,1
2032,2022-11-01,2,2
2033,2023-08-02,18,1
2034,2023-04-18,84,2
2035,2023-07-02,74,1
2036,2023-10-22,12,1
2037,2023-05-02,5,1
2038,2023-05-15,57,2
2039,2021-02-17,48,1
2040,2022-08-03,85,1
2041,2023-09-23,24,1
2042,2022-08-03,69,2
2043,2021-05-22,29,1
2044,2023-09-15,12,1
2045,2023-07-08,73,1
2046,2023-11-08,6,1
2047,2024-01-08,16,1
2048,2023-10-12,12,1
2049,2021-09-12,68,2
2050,2022-02-04,16,2
2051,2023-08-04,9,1
2052,2021-01-07,18,1
2053,2022-03-03,49,1
2054,2022-12-25,39,2
2055,2023-12-14,69,2
2056,2024-02-19,6,2
2057,2022-10-06,10,1
2058,2020-12-12,18,2
2059,2023-10-14,12,1
2060,2021-09-19,85,2
2061,2022-03-20,51,2
2062,2023-07-22,8,2
2063,2020-07-16,45,2
2064,2023-07-04,36,2
2065,2022-10-19,60,1
2066,2022-11-02,45,2
2067,2024-01-04,132,1
2068,2023-06-12,98,1
